"No.","Time","Source","Destination","Protocol","Length","Info"
"2178","86.730242300","10.33.98.162","123.16.110.247","UDP","101","55933  >  63130 Len=59"
"2179","86.730262400","10.33.98.162","123.16.110.247","UDP","101","9993  >  9993 Len=59"
"2180","86.730276500","10.33.98.162","123.16.110.247","UDP","101","30061  >  9993 Len=59"
"2181","86.730290800","10.33.98.162","123.16.110.247","UDP","101","55933  >  9993 Len=59"
"2182","86.730308400","10.33.98.162","123.16.110.247","UDP","101","9993  >  9993 Len=59"
"2183","86.730320800","10.33.98.162","123.16.110.247","UDP","101","30061  >  9993 Len=59"
"2184","86.730342100","10.33.98.162","123.16.110.247","UDP","101","55933  >  9993 Len=59"
"2185","86.730369900","10.33.98.162","123.16.110.247","UDP","101","9993  >  9993 Len=59"
"2186","86.730382900","10.33.98.162","123.16.110.247","UDP","101","30061  >  9993 Len=59"
"2187","86.730396500","10.33.98.162","123.16.110.247","UDP","101","55933  >  9993 Len=59"
"2188","86.730416300","10.33.98.162","123.16.110.247","UDP","101","9993  >  9993 Len=59"
"2189","86.730429000","10.33.98.162","123.16.110.247","UDP","101","30061  >  9993 Len=59"
"2190","86.730442900","10.33.98.162","123.16.110.247","UDP","101","55933  >  9993 Len=59"
"2191","86.730463600","10.33.98.162","123.16.110.247","UDP","101","9993  >  50643 Len=59"
"2192","86.730477700","10.33.98.162","123.16.110.247","UDP","101","30061  >  50643 Len=59"
"2193","86.730493300","10.33.98.162","123.16.110.247","UDP","101","55933  >  50643 Len=59"
"2194","86.730512600","10.33.98.162","123.16.110.247","UDP","101","9993  >  50643 Len=59"
"2195","86.730525300","10.33.98.162","123.16.110.247","UDP","101","30061  >  50643 Len=59"
"2196","86.730538300","10.33.98.162","123.16.110.247","UDP","101","55933  >  50643 Len=59"
"2197","86.730555500","10.33.98.162","123.16.110.247","UDP","101","9993  >  50643 Len=59"
"2198","86.730569000","10.33.98.162","123.16.110.247","UDP","101","30061  >  50643 Len=59"
"2199","86.730582400","10.33.98.162","123.16.110.247","UDP","101","55933  >  50643 Len=59"
"2200","86.730602100","10.33.98.162","123.16.110.247","UDP","101","9993  >  63138 Len=59"
"2201","86.730615000","10.33.98.162","123.16.110.247","UDP","101","30061  >  63138 Len=59"
"2202","86.730629400","10.33.98.162","123.16.110.247","UDP","101","55933  >  63138 Len=59"
"2203","86.730647600","10.33.98.162","123.16.110.247","UDP","101","9993  >  63138 Len=59"
"2204","86.730659500","10.33.98.162","123.16.110.247","UDP","101","30061  >  63138 Len=59"
"2205","86.730672600","10.33.98.162","123.16.110.247","UDP","101","55933  >  63138 Len=59"
"2206","86.730689800","10.33.98.162","123.16.110.247","UDP","101","9993  >  63138 Len=59"
"2207","86.730704800","10.33.98.162","123.16.110.247","UDP","101","30061  >  63138 Len=59"
"2208","86.730718600","10.33.98.162","123.16.110.247","UDP","101","55933  >  63138 Len=59"
"2209","86.730736700","10.33.98.162","123.16.110.247","UDP","101","9993  >  63138 Len=59"
"2210","86.730748600","10.33.98.162","123.16.110.247","UDP","101","30061  >  63138 Len=59"
"2211","86.730761600","10.33.98.162","123.16.110.247","UDP","101","55933  >  63138 Len=59"
"2212","86.730779500","10.33.98.162","123.16.110.247","UDP","101","9993  >  50643 Len=59"
"2213","86.730791300","10.33.98.162","123.16.110.247","UDP","101","30061  >  50643 Len=59"
"2214","86.730805500","10.33.98.162","123.16.110.247","UDP","101","55933  >  50643 Len=59"
"2215","86.730826100","10.33.98.162","204.80.128.1","TLSv1.2","1474","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2216","86.730848300","10.33.98.162","123.16.110.247","UDP","101","9993  >  63137 Len=59"
"2217","86.730860900","10.33.98.162","123.16.110.247","UDP","101","30061  >  63137 Len=59"
"2218","86.730874000","10.33.98.162","123.16.110.247","UDP","101","55933  >  63137 Len=59"
"2219","86.730892500","10.33.98.162","123.16.110.247","UDP","101","9993  >  63137 Len=59"
"2220","86.730904700","10.33.98.162","123.16.110.247","UDP","101","30061  >  63137 Len=59"
"2221","86.730917800","10.33.98.162","123.16.110.247","UDP","101","55933  >  63137 Len=59"
"2222","86.730936000","10.33.98.162","123.16.110.247","UDP","101","9993  >  33766 Len=59"
"2223","86.730948500","10.33.98.162","123.16.110.247","UDP","101","30061  >  33766 Len=59"
"2224","86.730962800","10.33.98.162","123.16.110.247","UDP","101","55933  >  33766 Len=59"
"2225","86.730981700","10.33.98.162","123.16.110.247","UDP","101","9993  >  33766 Len=59"
"2226","86.730993500","10.33.98.162","123.16.110.247","UDP","101","30061  >  33766 Len=59"
"2227","86.731006600","10.33.98.162","123.16.110.247","UDP","101","55933  >  33766 Len=59"
"2228","86.731024400","10.33.98.162","123.16.110.247","UDP","101","9993  >  33766 Len=59"
"2229","86.731035800","10.33.98.162","123.16.110.247","UDP","101","30061  >  33766 Len=59"
"2230","86.731050200","10.33.98.162","123.16.110.247","UDP","101","55933  >  33766 Len=59"
"2231","86.731067700","10.33.98.162","123.16.110.247","UDP","101","9993  >  33766 Len=59"
"2232","86.731079700","10.33.98.162","123.16.110.247","UDP","101","30061  >  33766 Len=59"
"2233","86.731092800","10.33.98.162","123.16.110.247","UDP","101","55933  >  33766 Len=59"
"2234","86.731110500","10.33.98.162","123.16.110.247","UDP","101","9993  >  63137 Len=59"
"2235","86.731123300","10.33.98.162","123.16.110.247","UDP","101","30061  >  63137 Len=59"
"2236","86.731136100","10.33.98.162","123.16.110.247","UDP","101","55933  >  63137 Len=59"
"2237","86.731153700","10.33.98.162","123.16.110.247","UDP","101","9993  >  63137 Len=59"
"2238","86.731165600","10.33.98.162","123.16.110.247","UDP","101","30061  >  63137 Len=59"
"2239","86.731179100","10.33.98.162","123.16.110.247","UDP","101","55933  >  63137 Len=59"
"2240","86.774781600","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=23802 Ack=56753 Win=520 Len=0"
"2241","86.774829100","10.33.98.162","204.80.128.1","TLSv1.2","551","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2242","86.783936400","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=23802 Ack=57321 Win=520 Len=0"
"2243","86.791788200","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=23802 Ack=58681 Win=519 Len=0"
"2244","86.791788200","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=23802 Ack=58741 Win=519 Len=0"
"2245","86.830861600","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=23802 Ack=59238 Win=519 Len=0"
"2246","87.496398400","Cisco_88:12:4f","Intel_f3:7b:86","ARP","60","Who has 10.33.98.162? Tell 10.33.0.1"
"2247","87.496418500","Intel_f3:7b:86","Cisco_88:12:4f","ARP","42","10.33.98.162 is at 84:7b:57:f3:7b:86"
"2248","88.167884100","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.93.206"
"2249","90.183798600","10.33.98.162","20.195.84.7","TLSv1.2","82","Application Data"
"2250","90.235818400","20.195.84.7","10.33.98.162","TCP","60","443  >  65255 [ACK] Seq=2781 Ack=2123 Win=9664 Len=0"
"2251","90.743963900","10.33.98.162","204.80.128.1","TLSv1.2","99","Application Data"
"2252","90.744086500","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2253","90.744144600","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2254","90.744181800","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2255","90.744233600","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2256","90.744279200","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2257","90.744321900","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2258","90.744365000","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2259","90.744393600","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2260","90.744423500","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2261","90.744464300","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2262","90.744491900","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2263","90.744521700","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2264","90.800566000","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=23802 Ack=59283 Win=519 Len=0"
"2265","90.800614800","10.33.98.162","204.80.128.1","TLSv1.2","189","Application Data, Application Data, Application Data"
"2266","90.852618300","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=23802 Ack=59418 Win=519 Len=0"
"2267","91.645779000","Cisco_f5:74:20","Broadcast","ARP","60","Gratuitous ARP for 10.33.22.143 (Reply)"
"2268","91.693416000","20.195.84.7","10.33.98.162","TLSv1.2","158","Application Data"
"2269","91.744893000","10.33.98.162","20.195.84.7","TCP","54","65255  >  443 [ACK] Seq=2123 Ack=2885 Win=254 Len=0"
"2270","92.754609900","10.33.98.162","20.195.84.7","TLSv1.2","85","Application Data"
"2271","92.810903400","20.195.84.7","10.33.98.162","TCP","60","443  >  65255 [ACK] Seq=2885 Ack=2154 Win=9664 Len=0"
"2272","92.868620800","Cisco_f5:74:20","Broadcast","ARP","60","Gratuitous ARP for 10.33.90.79 (Reply)"
"2273","93.585423500","Cisco_f5:74:20","Broadcast","ARP","60","Gratuitous ARP for 10.33.58.30 (Reply)"
"2274","93.593717000","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.83.88"
"2275","94.252412300","10.33.98.162","172.253.118.188","TCP","55","[TCP Keep-Alive] 57066  >  443 [ACK] Seq=2073 Ack=6897 Win=64768 Len=1"
"2276","94.309660300","172.253.118.188","10.33.98.162","TCP","66","[TCP Keep-Alive ACK] 443  >  57066 [ACK] Seq=6897 Ack=2074 Win=268032 Len=0 SLE=2073 SRE=2074"
"2277","95.754314400","10.33.98.162","204.80.128.1","TLSv1.2","203","Application Data"
"2278","95.754414800","10.33.98.162","123.16.110.247","UDP","179","9993  >  63138 Len=137"
"2279","95.754436500","10.33.98.162","123.16.110.247","UDP","179","30061  >  63138 Len=137"
"2280","95.754457900","10.33.98.162","123.16.110.247","UDP","179","55933  >  63138 Len=137"
"2281","95.754492100","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2282","95.754506200","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2283","95.754522600","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2284","95.754540400","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2285","95.754551800","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2286","95.754583400","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2287","95.754601500","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2288","95.754612800","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2289","95.754624500","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2290","95.754640300","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2291","95.754653100","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2292","95.754666200","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2293","95.805641800","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=23802 Ack=59567 Win=519 Len=0"
"2294","95.805690600","10.33.98.162","204.80.128.1","TLSv1.2","234","Application Data, Application Data, Application Data, Application Data"
"2295","95.857292700","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=23802 Ack=59747 Win=519 Len=0"
"2296","96.023482300","204.80.128.1","10.33.98.162","TLSv1.2","125","Application Data"
"2297","96.067522200","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=59747 Ack=23873 Win=255 Len=0"
"2298","96.488853400","204.80.128.1","10.33.98.162","TLSv1.2","94","Application Data"
"2299","96.488959800","10.33.98.162","204.80.128.1","TLSv1.2","103","Application Data"
"2300","96.489032100","10.33.98.162","35.208.142.93","UDP","79","9993  >  21049 Len=37"
"2301","96.489049500","10.33.98.162","35.208.142.93","UDP","79","30061  >  21049 Len=37"
"2302","96.489066300","10.33.98.162","35.208.142.93","UDP","79","55933  >  21049 Len=37"
"2303","96.538565900","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=23913 Ack=59796 Win=520 Len=0"
"2304","96.667192400","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.81.126"
"2305","97.160907600","20.195.84.7","10.33.98.162","TLSv1.2","81","Application Data"
"2306","97.202027300","10.33.98.162","20.195.84.7","TCP","54","65255  >  443 [ACK] Seq=2154 Ack=2912 Win=254 Len=0"
"2307","97.218776300","10.33.98.162","10.33.0.1","NAT-PMP","44","External Address Request"
"2308","97.481064400","10.33.98.162","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"2309","97.998886600","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.52.228"
"2310","99.730862300","Cisco_f5:74:20","Broadcast","ARP","60","Gratuitous ARP for 10.33.73.182 (Reply)"
"2311","100.728911000","142.250.198.174","10.33.98.162","TLSv1.2","213","Application Data"
"2312","100.729099900","10.33.98.162","142.250.198.174","TLSv1.2","89","Application Data"
"2313","100.729138000","10.33.98.162","142.250.198.174","TLSv1.2","89","Application Data"
"2314","100.758909500","142.250.198.174","10.33.98.162","TCP","60","443  >  53732 [ACK] Seq=895 Ack=246 Win=528 Len=0"
"2315","100.758909500","142.250.198.174","10.33.98.162","TCP","60","443  >  53732 [ACK] Seq=895 Ack=281 Win=528 Len=0"
"2316","100.801625800","10.33.98.162","10.22.103.10","DNS","76","Standard query 0xecc9 AAAA dns.msftncsi.com"
"2317","100.813006500","10.22.103.10","10.33.98.162","DNS","192","Standard query response 0xecc9 AAAA dns.msftncsi.com SOA fake-for-negative-caching.adguard.com"
"2318","100.814241500","10.33.98.162","10.22.103.10","TCP","66","62801  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2319","100.814241500","10.33.98.162","10.22.103.10","TCP","66","51161  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2320","100.814241500","10.33.98.162","10.22.103.10","TCP","66","52703  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2321","100.814511800","10.33.98.162","10.22.103.10","TCP","66","62894  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2322","100.814699500","10.33.98.162","10.22.103.10","TCP","66","55345  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2323","100.837801400","10.33.98.162","10.22.103.10","DNS","76","Standard query 0x4374 AAAA dns.msftncsi.com"
"2324","100.856525700","10.22.103.10","10.33.98.162","DNS","192","Standard query response 0x4374 AAAA dns.msftncsi.com SOA fake-for-negative-caching.adguard.com"
"2325","100.857208500","10.33.98.162","10.22.103.10","TCP","66","51206  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2326","100.863529600","10.33.98.162","10.22.103.10","DNS","77","Standard query 0x06bc A ipv6.msftncsi.com"
"2327","100.863630600","10.33.98.162","10.22.103.10","DNS","77","Standard query 0xa85c AAAA ipv6.msftncsi.com"
"2328","100.875950800","10.33.98.162","10.22.103.10","DNS","76","Standard query 0x2a08 A www.msftncsi.com"
"2329","100.876221500","10.33.98.162","10.22.103.10","DNS","76","Standard query 0x920a AAAA www.msftncsi.com"
"2330","100.879806300","10.22.103.10","10.33.98.162","DNS","195","Standard query response 0xa85c AAAA ipv6.msftncsi.com SOA fake-for-negative-caching.adguard.com"
"2331","100.879806300","10.22.103.10","10.33.98.162","DNS","214","Standard query response 0x06bc A ipv6.msftncsi.com CNAME ipv6.msftncsi.com.edgesuite.net CNAME a978.i6g1.akamai.net SOA n0i6g1.akamai.net"
"2332","100.879806300","10.22.103.10","10.33.98.162","DNS","182","Standard query response 0x2a08 A www.msftncsi.com CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 125.235.36.154 A 125.235.36.208"
"2333","100.879806300","10.22.103.10","10.33.98.162","DNS","192","Standard query response 0x920a AAAA www.msftncsi.com SOA fake-for-negative-caching.adguard.com"
"2334","100.882301300","10.33.98.162","10.22.103.10","DNS","76","Standard query 0x3f95 A www.msftncsi.com"
"2335","100.882420600","10.33.98.162","10.22.103.10","DNS","76","Standard query 0x9f44 AAAA www.msftncsi.com"
"2336","100.882945100","10.33.98.162","10.22.103.10","DNS","77","Standard query 0x6c2e A ipv6.msftncsi.com"
"2337","100.883050000","10.33.98.162","10.22.103.10","DNS","77","Standard query 0xe0a9 AAAA ipv6.msftncsi.com"
"2338","100.889798900","10.22.103.10","10.33.98.162","DNS","214","Standard query response 0x6c2e A ipv6.msftncsi.com CNAME ipv6.msftncsi.com.edgesuite.net CNAME a978.i6g1.akamai.net SOA n0i6g1.akamai.net"
"2339","100.889798900","10.22.103.10","10.33.98.162","DNS","192","Standard query response 0x9f44 AAAA www.msftncsi.com SOA fake-for-negative-caching.adguard.com"
"2340","100.889798900","10.22.103.10","10.33.98.162","DNS","195","Standard query response 0xe0a9 AAAA ipv6.msftncsi.com SOA fake-for-negative-caching.adguard.com"
"2341","100.889798900","10.22.103.10","10.33.98.162","DNS","182","Standard query response 0x3f95 A www.msftncsi.com CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 125.235.36.154 A 125.235.36.208"
"2342","100.891734000","10.33.98.162","10.22.103.10","DNS","76","Standard query 0x6ae3 A www.msftncsi.com"
"2343","100.891835000","10.33.98.162","10.22.103.10","DNS","76","Standard query 0xf803 AAAA www.msftncsi.com"
"2344","100.895731600","10.22.103.10","10.33.98.162","DNS","192","Standard query response 0xf803 AAAA www.msftncsi.com SOA fake-for-negative-caching.adguard.com"
"2345","100.895731600","10.22.103.10","10.33.98.162","DNS","182","Standard query response 0x6ae3 A www.msftncsi.com CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 125.235.36.154 A 125.235.36.208"
